Name,TeamAbbreviation,GamesPlayed,Minutes,ShotQualityAvg,AtRimFG3AFrequency,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimPctBlocked,ShortMidRangeFGM,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShortMidRangePctBlocked,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,LongMidRangePctBlocked,Corner3FGM,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Corner3PctBlocked,Arc3FGM,Arc3FGA,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,Arc3PctBlocked,NonHeaveArc3FGM,NonHeaveArc3FGA,NonHeaveArc3Accuracy,HeaveAttempts,HeaveMakes
Bam Adebayo,MIA,288,9747,0.49825910123706135,0.4,7.211293688054252,26.901526717557253,1025,1455,0.3669609079445145,0.7044673539518901,0.7615156017830609,0.655609756,0.074914089,865,1863,0.4698612862547289,0.4643048845947397,0.4840514829322888,0.5653179190751445,0.040794418,199,516,0.1301387137452711,0.3856589147286822,0.38943248532289626,0.5326633165829145,0.009689922,9,26,0.006557377,0.34615384615384615,0.34615384615384615,1,0,30,105,0.026481715,0.2857142857142857,0.28846153846153844,0.9,0.00952381,30,101,0.297029703,4,0
Terry Rozier,MIA,286,9675,0.5222382233610934,0.6905724622260055,7.561002785515319,25.29903934126258,611,1059,0.2253670993828474,0.5769593956562795,0.6344755970924195,0.3993453355155483,0.090651558,423,968,0.2060012768674186,0.4369834710743802,0.47850678733031676,0.3073286052009456,0.08677686,218,486,0.10342626090657586,0.448559671,0.4560669456066946,0.41743119266055045,0.016460905,267,700,0.14896786550329857,0.38142857142857145,0.3914956011730205,0.8913857677902621,0.025714285714285714,530,1486,0.31623749733985956,0.3566621803499327,0.35859269282814615,0.6924528301886792,0.00538358,529,1474,0.35888738127544095,11,1
Jaylen Brown,BOS,280,9653,0.5182249999999999,0.6438741101536156,7.199006428988896,26.00203549060543,1052,1521,0.2849381790932934,0.6916502301117686,0.7645348837209303,0.5190114068441065,0.095332018,542,1236,0.23154739602847507,0.43851132686084143,0.5013876040703052,0.36531365313653136,0.12540453074433658,305,665,0.12457849381790934,0.45864661654135336,0.46636085626911317,0.3704918032786885,0.016541353383458645,126,349,0.065380292,0.36103151862464183,0.36416184971098264,0.9682539682539683,0.008595989,560,1567,0.29355563881603597,0.3573707721761327,0.3596660244059088,0.6660714285714285,0.006381621,560,1562,0.3585147247119078,5,0
Royce O'Neale,PHX,326,9604,0.5451455390334572,0.9016620498614959,3.9157980456026054,26.0125,242,401,0.18513388734995384,0.6034912718204489,0.6666666666666666,0.5743801652892562,0.094763092,63,196,0.090489381,0.32142857142857145,0.3795180722891566,0.6507936507936508,0.15306122448979592,2,17,0.007848569,0.11764705882352941,0.11764705882352941,0.5,0,154,369,0.1703601108033241,0.4173441734417344,0.4196185286103542,0.9935064935064936,0.005420054,448,1183,0.5461680517082179,0.378698225,0.38030560271646857,0.9575892857142857,0.004226543,448,1171,0.3825789923142613,12,0
Giannis Antetokounmpo,MIL,285,9544,0.5619886338495576,0.6840942562592047,5.287658295771625,26.644113842173347,2265,2943,0.5417893961708394,0.7696228338430173,0.8200579290369298,0.47019867549668876,0.061501868841318384,397,1096,0.20176730486008837,0.36222627737226276,0.4109730848861284,0.3929471032745592,0.11861313868613138,244,620,0.11413843888070692,0.3935483870967742,0.3967479674796748,0.29918032786885246,0.008064516,5,25,0.004602356,0.2,0.2,0.8,0,217,748,0.13770250368188514,0.29010695187165775,0.29049531459170014,0.423963134,0.001336898,217,744,0.2916666666666667,4,0
James Harden,LAC,263,9447,0.5153303122519186,0.7318169796350172,5.953276955602538,26.32503970354685,517,878,0.23221370007934408,0.5888382687927107,0.6820580474934037,0.16247582205029013,0.1366742596810934,332,825,0.2181962443797937,0.4024242424242424,0.4702549575070821,0.1746987951807229,0.14424242424242426,87,189,0.049986776,0.4603174603174603,0.48066298342541436,0.11494252873563218,0.042328042328042326,39,114,0.030150754,0.34210526315789475,0.35135135135135137,0.5128205128205128,0.026315789,645,1775,0.4694525257868289,0.36338028169014086,0.3654390934844193,0.35658914728682173,0.005633803,645,1773,0.3637901861252115,2,0
Tyrese Haliburton,IND,285,9431,0.5150839142091151,0.674350821,8.148274085522926,26.888816148390614,476,712,0.1886592474827769,0.6685393258426966,0.737984496,0.34243697478991597,0.094101124,393,809,0.2143614202437732,0.4857849196538937,0.5361527967257844,0.2926208651399491,0.09394314,206,420,0.11128775834658187,0.49047619047619045,0.5012165450121655,0.19902912621359223,0.021428571,104,246,0.06518283,0.42276422764227645,0.4297520661157025,0.9038461538461539,0.016260162601626018,605,1587,0.4205087440381558,0.3812224322621298,0.3843710292249047,0.48760330578512395,0.008191556,604,1552,0.38917525773195877,34,1
Darius Garland,CLE,272,9296,0.5111007910656119,0.6076566125290023,7.876419706656637,26.507813446396128,561,968,0.2245939675174014,0.5795454545454546,0.6478060046189377,0.34581105169340465,0.10537190082644628,553,1173,0.27215777262180973,0.47144075021312876,0.5064102564102564,0.2603978300180832,0.069053708,216,518,0.12018561484918794,0.416988417,0.4243614931237721,0.25,0.017374517374517374,93,228,0.052900232018561484,0.40789473684210525,0.41333333333333333,0.8924731182795699,0.013157894736842105,556,1423,0.33016241299303944,0.39072382290934643,0.3932107496463932,0.5431654676258992,0.006324666,555,1418,0.3913963328631876,4,1
Stephen Curry,GSW,275,9275,0.5106470794824399,0.74967978,8.048625506985127,27.256777572396796,553,851,0.1557182067703568,0.6498237367802585,0.7144702842377261,0.39421338155515373,0.090481786,428,860,0.15736505032021958,0.49767441860465117,0.5494223363286265,0.4205607476635514,0.094186047,228,508,0.092955169,0.44881889763779526,0.4541832669322709,0.3333333333333333,0.011811023622047244,137,309,0.056541629,0.44336569579288027,0.4491803278688525,0.8832116788321168,0.012944983818770227,1190,2937,0.537419945,0.4051753489955737,0.40949759119064005,0.5630252100840336,0.010554988083077971,1189,2905,0.4092943201376936,31,1
Russell Westbrook,DEN,306,9247,0.5158859432656826,0.6230982019363762,7.087987804878049,25.60359168241966,986,1645,0.3792070078377132,0.5993920972644377,0.6707482993197279,0.29006085192697767,0.10638297872340426,326,902,0.2079299216228677,0.3614190687361419,0.4152866242038217,0.17177914110429449,0.12971175166297116,274,733,0.16897187644075612,0.373806276,0.37534246575342467,0.13138686131386862,0.004092769,86,246,0.056708160442600276,0.34959349593495936,0.3510204081632653,0.8488372093023255,0.004065041,238,812,0.1871830336560627,0.29310344827586204,0.2934648581997534,0.6260504201680672,0.001231527,237,809,0.29295426452410384,2,1
Jrue Holiday,BOS,283,9216,0.5195495798319328,0.6553398058252428,7.030858159181859,25.997258396161754,638,971,0.26186623516720603,0.6570545829042225,0.7073170731707317,0.40282131661442006,0.071060762,423,908,0.24487594390507011,0.4658590308370044,0.5158536585365854,0.21040189125295508,0.0969163,168,370,0.09978425,0.4540540540540541,0.45652173913043476,0.125,0.005405405,124,280,0.075512406,0.44285714285714284,0.44765342960288806,0.8951612903225806,0.010714285714285714,455,1179,0.3179611650485437,0.38592027141645463,0.3869047619047619,0.46373626373626375,0.002544529,454,1167,0.389031705,11,1
Coby White,CHI,306,9193,0.5362473626673955,0.7639379929290182,6.887988668555241,25.976202928870293,539,897,0.2439488713625238,0.600891862,0.7,0.36363636363636365,0.1415830546265329,217,542,0.1474027740005439,0.4003690036900369,0.44016227180527384,0.2672811059907834,0.090405904,129,326,0.088659233,0.39570552147239263,0.3993808049535604,0.2558139534883721,0.009202454,133,312,0.084851781,0.42628205128205127,0.42765273311897106,0.9473684210526315,0.003205128,579,1600,0.4351373402230079,0.361875,0.3639220615964802,0.8307426597582038,0.005625,579,1585,0.36529968454258677,15,0
Donovan Mitchell,CLE,267,9177,0.5136036304549675,0.6756007393715342,8.043501866304718,26.484328055217212,770,1192,0.22033271719038816,0.6459731543624161,0.7136237256719185,0.24935064935064935,0.094798658,483,1079,0.19944547134935306,0.44763670064874883,0.48493975903614456,0.18012422360248448,0.076923077,301,676,0.12495378927911276,0.4452662721893491,0.4512743628185907,0.18272425249169436,0.013313609467455622,76,201,0.03715342,0.3781094527363184,0.3781094527363184,0.8421052631578947,0,851,2262,0.41811460258780037,0.3762157382847038,0.378727192,0.4770857814336075,0.0066313,851,2248,0.37855871886120995,14,0
Josh Hart,NYK,281,9159,0.5644413034095813,0.7940542869452822,4.648302687411598,25.121058434399117,643,936,0.4032744506678156,0.686965812,0.7728365384615384,0.5147744945567652,0.1111111111111111,136,362,0.15596725549332185,0.3756906077348066,0.4459016393442623,0.5588235294117647,0.1574585635359116,46,116,0.049978458,0.39655172413793105,0.4144144144144144,0.717391304,0.043103448,100,270,0.11632916846186989,0.37037037037037035,0.37174721189591076,0.93,0.003703704,208,637,0.27445066781559674,0.32653061224489793,0.3270440251572327,0.875,0.001569859,207,634,0.3264984227129338,2,1
Jarrett Allen,CLE,289,9080,0.5820460501684762,0.6720329464619993,3.7929523809523817,25.095652173913045,1303,1749,0.6548109322351179,0.7449971412235563,0.8088144009931719,0.7528779739063699,0.07890223,366,762,0.2852864095844253,0.48031496062992124,0.5273775216138329,0.8579234972677595,0.089238845,48,114,0.042680644,0.42105263157894735,0.42105263157894735,0.8125,0,2,23,0.008611007,0.086956522,0.086956522,1,0,6,23,0.008611007,0.2608695652173913,0.2608695652173913,0.8333333333333334,0,6,23,0.2608695652173913,0,0
Keldon Johnson,SAS,299,9045,0.5335823514409589,0.7175572519083969,4.911348088531187,25.406574394463668,845,1375,0.34987277353689566,0.6145454545454545,0.689795918,0.5976331360946746,0.10909090909090909,405,976,0.24834605597964376,0.4149590163934426,0.4633867276887872,0.5456790123456791,0.10450819672131148,54,134,0.034096692,0.40298507462686567,0.4186046511627907,0.5740740740740741,0.037313433,142,389,0.098982188,0.36503856041131105,0.36883116883116884,1,0.010282776349614395,364,1056,0.2687022900763359,0.3446969696969697,0.345679012,0.8901098901098901,0.002840909,364,1050,0.3466666666666667,6,0
Dennis Schroder,BKN,293,9011,0.5025734830458062,0.6087085308056872,8.139853076216712,25.878881469115193,494,857,0.25385071090047395,0.5764294049008168,0.6757865937072504,0.32388663967611336,0.147024504,308,797,0.2360781990521327,0.3864491844416562,0.4476744186046512,0.25,0.13676286072772897,232,524,0.1552132701421801,0.44274809160305345,0.4522417153996101,0.2629310344827586,0.020992366,71,204,0.06042654,0.3480392156862745,0.35323383084577115,0.9577464788732394,0.014705882352941176,353,994,0.2944312796208531,0.3551307847082495,0.35910478128179046,0.7762039660056658,0.011066398390342052,352,980,0.35918367346938773,13,1
Kyle Kuzma,WAS,280,9008,0.5141484665427509,0.6514206514206514,6.894235976789168,26.045412844036697,768,1076,0.24855624855624855,0.7137546468401487,0.7695390781563126,0.5729166666666666,0.072490706,468,1131,0.26126126126126126,0.41379310344827586,0.4495677233429395,0.4188034188034188,0.079575597,126,378,0.087318087,0.3333333333333333,0.33962264150943394,0.4603174603174603,0.018518518518518517,169,451,0.10418110418110418,0.37472283813747226,0.37639198218262804,0.9704142011834319,0.00443459,423,1293,0.2986832986832987,0.3271461716937355,0.32765298218435324,0.7848699763593381,0.00154679,421,1279,0.32916340891321344,12,2
Dorian Finney-Smith,BKN,290,8968,0.5725897687609075,0.9112657677250978,3.403125,24.852701801200798,396,596,0.2592431491953023,0.6644295302013423,0.7252747252747253,0.696969697,0.083892617,54,169,0.073510222,0.31952662721893493,0.3698630136986301,0.7592592592592593,0.13609467455621302,7,35,0.015224010439321443,0.2,0.20588235294117646,0.8571428571428571,0.028571429,239,613,0.26663766855154414,0.3898858075040783,0.3950413223140496,0.9874476987447699,0.013050570962479609,321,886,0.3853849499782514,0.3623024830699774,0.3664383561643836,0.9657320872274143,0.011286681715575621,321,880,0.36477272727272725,6,0
CJ McCollum,NOP,262,8954,0.501783837,0.5972579263067695,9.450252231276679,25.711812529890004,411,697,0.1493144815766924,0.5896700143472023,0.6682926829268293,0.30656934306569344,0.11764705882352941,533,1135,0.24314481576692373,0.46960352422907486,0.5076190476190476,0.324577861,0.074889868,331,745,0.15959725792630677,0.4442953020134228,0.4534246575342466,0.29003021148036257,0.020134228187919462,115,283,0.060625536,0.40636042402826855,0.4107142857142857,0.9304347826086956,0.010600707,718,1808,0.3873179091688089,0.3971238938053097,0.40022296544035674,0.6615598885793872,0.007743363,718,1807,0.3973436635307139,1,0
P.J. Washington,DAL,294,8941,0.5382581872260489,0.749843848,5.169970501474927,25.34392833443928,574,894,0.27920049968769517,0.6420581655480985,0.7302798982188295,0.7717770034843205,0.12080536912751678,294,698,0.21798875702685822,0.42120343839541546,0.4704,0.7380952380952381,0.10458452722063037,30,103,0.032167395,0.2912621359223301,0.297029703,0.7666666666666667,0.019417475728155338,122,390,0.12179887570268583,0.3128205128205128,0.3152454780361757,0.9836065573770492,0.007692308,408,1117,0.34884447220487197,0.36526410026857653,0.3665768194070081,0.9313725490196079,0.003581021,408,1110,0.3675675675675676,7,0
Gary Trent Jr.,MIL,286,8908,0.5120930015756303,0.6474442988204456,10.528196721311474,25.664886649874056,289,485,0.127129751,0.5958762886597938,0.6768149882903981,0.5709342560553633,0.11958762886597939,274,656,0.17195281782437746,0.4176829268292683,0.44844517184942717,0.43795620437956206,0.068597561,279,689,0.18060288335517694,0.40493468795355586,0.41272189349112426,0.44802867383512546,0.018867924528301886,143,385,0.10091743119266056,0.37142857142857144,0.3803191489361702,0.958041958,0.023376623376623377,618,1600,0.41939711664482304,0.38625,0.38819095477386933,0.8058252427184466,0.005,618,1596,0.38721804511278196,4,0
Shai Gilgeous-Alexander,OKC,257,8876,0.5096714502120784,0.5358079483558604,7.326584867075665,25.925933014354065,1056,1611,0.3249949566269921,0.6554934823091247,0.7242798353909465,0.22632575757575757,0.094972067,808,1667,0.3362921121646157,0.48470305938812236,0.5243348475016223,0.14356435643564355,0.075584883,281,634,0.1278999394795239,0.443217666,0.4496,0.1423487544483986,0.014195583596214511,32,83,0.016743998,0.3855421686746988,0.3902439024390244,0.8125,0.012048192771084338,327,962,0.19406899334274763,0.3399168399168399,0.3424083769633508,0.2691131498470948,0.007276507,327,961,0.34027055150884494,1,0
Damian Lillard,MIL,247,8863,0.5300230201198629,0.7762934690415606,7.102033598585323,27.550529747351263,731,1207,0.25593723494486853,0.6056338028169014,0.6781076066790352,0.16963064295485636,0.10687655343827672,226,557,0.11810856658184903,0.40574506283662476,0.46311475409836067,0.17256637168141592,0.12387791741472172,222,498,0.10559796437659033,0.4457831325301205,0.45585215605749485,0.19369369369369369,0.022088353,44,137,0.029050042408821034,0.32116788321167883,0.32116788321167883,0.5909090909090909,0,856,2317,0.4913061916878711,0.3694432455761761,0.37396242900830057,0.45794392523364486,0.012084592145015106,855,2302,0.37141615986099047,14,1
LeBron James,LAL,250,8852,0.53104997,0.7120291616038882,6.451889622075585,26.49538653366583,1419,1912,0.3872012960712839,0.7421548117154811,0.7883333333333333,0.4763918252290345,0.058577405857740586,324,814,0.1648440664236533,0.39803439803439805,0.44081632653061226,0.19135802469135801,0.097051597,232,608,0.12312677197245848,0.3815789473684211,0.3834710743801653,0.21120689655172414,0.004934211,54,143,0.028959092750101254,0.3776223776223776,0.3776223776223776,0.7592592592592593,0,528,1461,0.29586877278250306,0.3613963039014374,0.3626373626373626,0.5871212121212122,0.003422313,528,1459,0.3618917066483893,2,0
Tyrese Maxey,PHI,282,8814,0.5201321524883551,0.658203125,6.803775038520801,26.567866666666667,727,1196,0.291992188,0.6078595317725752,0.6775396085740913,0.4154057771664374,0.1028428093645485,434,1008,0.24609375,0.4305555555555556,0.47276688453159044,0.3548387096774194,0.089285714,156,392,0.095703125,0.3979591836734694,0.40414507772020725,0.34615384615384615,0.015306122448979591,109,218,0.053222656,0.5,0.5069767441860465,0.926605505,0.013761467889908258,470,1282,0.312988281,0.3666146645865835,0.36891679748822603,0.5914893617021276,0.00624025,469,1272,0.3687106918238994,9,1
Saddiq Bey,ATL,292,8804,0.5397083258325832,0.7970238095238096,5.879062087186261,25.623564463705307,494,832,0.24761904761904763,0.59375,0.6739427012278308,0.4817813765182186,0.11899038461538461,157,477,0.1419642857142857,0.32914046121593293,0.3915211970074813,0.25477707006369427,0.15932914046121593,71,205,0.061011905,0.3463414634146341,0.3497536945812808,0.5633802816901409,0.009756098,224,602,0.17916666666666667,0.37209302325581395,0.3739565943238731,0.9776785714285714,0.004983389,426,1244,0.37023809523809526,0.34244373,0.34521880064829824,0.892018779,0.008038585,426,1221,0.3488943488943489,23,0
Derrick White,BOS,289,8759,0.5199201047286576,0.7296954314720813,6.609833795,25.643501170960185,384,592,0.18781725888324874,0.6486486486486487,0.7286527514231499,0.46875,0.1097972972972973,331,701,0.2223984771573604,0.47218259629101283,0.5155763239875389,0.4350453172205438,0.084165478,55,151,0.047906091370558374,0.36423841059602646,0.3716216216216216,0.36363636363636365,0.019867549668874173,149,384,0.1218274111675127,0.3880208333333333,0.38903394255874674,0.9865771812080537,0.002604167,477,1324,0.4200507614213198,0.36027190332326287,0.3616376042456406,0.8029350104821803,0.003776435,477,1323,0.36054421768707484,1,0
Zach LaVine,CHI,249,8735,0.5418238165345413,0.7298213881980556,7.584241019698727,25.934623773173392,928,1394,0.31517069862084557,0.6657101865136298,0.7508090614886731,0.4385775862068966,0.1133428981348637,196,476,0.10761926294370337,0.4117647058823529,0.4792176039119804,0.1836734693877551,0.1407563025210084,309,719,0.16255934885824103,0.4297635605006954,0.43216783216783217,0.21359223300970873,0.005563282,138,287,0.064888085,0.4808362369337979,0.4876325088339223,0.8333333333333334,0.013937282229965157,583,1547,0.34976260456703595,0.3768584356819651,0.3780804150453956,0.5094339622641509,0.003232062,583,1546,0.37710219922380334,1,0
D'Angelo Russell,LAL,277,8690,0.5129952429930573,0.6697388632872504,9.043163960188581,25.98587881822734,411,619,0.1584741423451101,0.6639741518578353,0.7248677248677249,0.46472019464720193,0.084006462,324,764,0.19559651817716334,0.42408376963350786,0.45125348189415043,0.25617283950617287,0.060209424083769635,228,526,0.13466461853558628,0.43346007604562736,0.4367816091954023,0.19736842105263158,0.007604563,87,217,0.055555556,0.4009216589861751,0.4027777777777778,0.8620689655172413,0.004608295,675,1780,0.45570916538658474,0.3792134831460674,0.3809255079006772,0.642962963,0.004494382,675,1769,0.38157150932730355,11,0
Jordan Poole,WAS,307,8681,0.5169897963959748,0.7198977219897722,7.395929118773947,26.895167118337852,591,883,0.20525337052533704,0.6693091732729332,0.742462312,0.5008460236886633,0.098527746,328,804,0.18688981868898186,0.4079601990049751,0.478134111,0.3628048780487805,0.14676616915422885,164,401,0.093212459,0.4089775561097257,0.4205128205128205,0.3475609756097561,0.027431421,109,291,0.067642957,0.3745704467353952,0.3797909407665505,0.9174311926605505,0.013745704467353952,661,1923,0.44700139470013944,0.34373374934997397,0.34862869198312235,0.6747352496217852,0.014040561622464899,659,1902,0.34647739221871715,19,2
Kevin Huerter,SAC,304,8641,0.5265177777777778,0.7230620778385333,7.832908545727137,25.681352112676052,322,473,0.1521389514313284,0.6807610993657506,0.743648961,0.7080745341614907,0.084566596,320,643,0.2068189128337086,0.4976671850699845,0.531561462,0.525,0.063763608,103,218,0.070119009,0.4724770642201835,0.47685185185185186,0.5048543689320388,0.009174312,158,382,0.12286908973946607,0.41361256544502617,0.42021276595744683,0.9873417721518988,0.015706806282722512,511,1393,0.4480540366677388,0.36683417085427134,0.3681556195965418,0.8806262230919765,0.003589375,511,1389,0.36789056875449966,4,0
Jaden McDaniels,MIN,307,8526,0.5541690495532088,0.7293689320388349,5.537375886524823,24.517231638418078,526,741,0.29975728155339804,0.7098515519568152,0.7712609970674487,0.6863117870722434,0.079622132,238,536,0.2168284789644013,0.44402985074626866,0.49072164948453606,0.5840336134453782,0.095149254,51,133,0.053802589,0.38345864661654133,0.38636363636363635,0.7254901960784313,0.007518797,208,554,0.22411003236245955,0.37545126353790614,0.37545126353790614,0.9903846153846154,0,164,508,0.20550161812297735,0.3228346456692913,0.3228346456692913,0.975609756,0,164,498,0.3293172690763052,10,0
Chris Paul,SAS,276,8451,0.46675987021857923,0.4048913043478261,12.82205182443152,26.309781576448245,89,139,0.047214674,0.6402877697841727,0.6846153846153846,0.14606741573033707,0.064748201,451,835,0.2836277173913043,0.5401197604790419,0.5506715506715507,0.13303769401330376,0.019161676646706587,460,917,0.31148097826086957,0.5016357688113413,0.5071664829106945,0.1,0.010905125408942203,38,115,0.0390625,0.33043478260869563,0.3333333333333333,0.8157894736842105,0.008695652,347,938,0.3186141304347826,0.3699360341151386,0.3723175965665236,0.4697406340057637,0.006396588,347,925,0.37513513513513513,13,0
Aaron Gordon,DEN,277,8438,0.5675958937198068,0.7730082417582418,4.482261848897232,25.453777208706782,1059,1470,0.5048076923076923,0.7204081632653061,0.7879464285714286,0.6449480642115203,0.085714286,163,465,0.15968406593406592,0.35053763440860214,0.422279793,0.44785276073619634,0.16989247311827957,62,196,0.067307692,0.3163265306122449,0.32460732984293195,0.5161290322580645,0.025510204081632654,91,271,0.093063187,0.33579335793357934,0.33579335793357934,0.9560439560439561,0,171,510,0.17513736263736263,0.3352941176470588,0.3352941176470588,0.7485380116959064,0,171,498,0.3433734939759036,12,0
Jimmy Butler,MIA,250,8402,0.5041153308073448,0.5308318789994183,6.476586359009162,25.152138492871693,891,1334,0.38801628853984876,0.6679160419790104,0.720873786,0.4994388327721661,0.073463268,558,1251,0.36387434554973824,0.4460431654676259,0.4852173913043478,0.25806451612903225,0.080735412,140,362,0.10529377545084351,0.3867403314917127,0.39215686274509803,0.2857142857142857,0.013812154696132596,83,235,0.068353694,0.35319148936170214,0.3593073593073593,0.8554216867469879,0.017021277,74,256,0.074461896,0.2890625,0.29133858267716534,0.6351351351351351,0.0078125,74,250,0.296,6,0
Luguentz Dort,OKC,279,8400,0.5474042411439713,0.8180343820953616,4.847108013937283,25.48865291262136,458,874,0.2834901070385988,0.5240274599542334,0.597911227,0.5611353711790393,0.12356979405034325,153,426,0.13817710022705157,0.3591549295774648,0.4309859154929577,0.477124183,0.16666666666666666,51,135,0.043788517677586763,0.37777777777777777,0.3893129770992366,0.43137254901960786,0.02962963,150,363,0.11774245864417775,0.4132231404958678,0.4132231404958678,0.9933333333333333,0,432,1285,0.4168018164125851,0.3361867704280156,0.3380281690140845,0.8958333333333334,0.005447471,432,1281,0.3372365339578454,4,0
Andrew Wiggins,GSW,272,8377,0.5121299285125104,0.6132490379329302,7.794670161642637,25.580726464047444,594,882,0.24244090159428258,0.673469388,0.7279411764705882,0.5976430976430976,0.074829932,385,895,0.24601429356789445,0.4301675977653631,0.48125,0.4857142857142857,0.10614525139664804,199,512,0.14073666849917538,0.388671875,0.3956262425447316,0.4371859296482412,0.017578125,132,326,0.089609676,0.4049079754601227,0.4086687306501548,0.9545454545454546,0.009202454,389,1023,0.2811984606926883,0.38025415444770283,0.3817468105986261,0.8663239074550129,0.003910068,389,1022,0.3806262230919765,1,0
Jonas Valanciunas,WAS,319,8336,0.5229908411488863,0.5679953106682297,5.4043272481406355,25.507929515418503,1011,1484,0.4349355216881594,0.681266846,0.7390350877192983,0.5420375865479723,0.078167116,632,1227,0.3596131301289566,0.515077425,0.552930884,0.6613924050632911,0.068459658,111,247,0.072391559,0.4493927125506073,0.45491803278688525,0.8648648648648649,0.012145748987854251,10,43,0.012602579132473623,0.23255813953488372,0.23255813953488372,0.9,0,145,411,0.12045720984759671,0.35279805352798055,0.35279805352798055,0.9793103448275862,0,145,411,0.35279805352798055,0,0
Malik Beasley,DET,301,8332,0.531008068,0.8027389277389277,8.186298763,25.21973961,226,374,0.10897435897435898,0.6042780748663101,0.70625,0.5796460176991151,0.1443850267379679,191,447,0.13024475524475523,0.4272930648769575,0.4681372549019608,0.6020942408376964,0.087248322,91,230,0.067016317,0.39565217391304347,0.40625,0.7362637362637363,0.026086957,311,716,0.20862470862470864,0.43435754189944137,0.4386459802538787,0.9710610932475884,0.009776536,608,1665,0.48513986013986016,0.3651651651651652,0.36870830806549426,0.8634868421052632,0.00960961,608,1657,0.36692818346409173,8,0
Tyler Herro,MIA,251,8293,0.49878927507447857,0.6096837944664032,9.1,26.144462719298247,397,644,0.1590909090909091,0.6164596273291926,0.7114695340501792,0.48866498740554154,0.13354037267080746,475,1039,0.2566699604743083,0.4571703561116458,0.503711559,0.3368421052631579,0.092396535,221,541,0.13364624505928854,0.40850277264325324,0.42337164750957856,0.31221719457013575,0.035120148,139,316,0.078063241,0.439873418,0.4512987012987013,0.9424460431654677,0.025316456,570,1508,0.3725296442687747,0.3779840848806366,0.38306451612903225,0.6842105263157895,0.013262599469496022,570,1495,0.38127090301003347,13,0
Mike Conley,MIN,285,8262,0.5057308046791917,0.6916283998587072,7.932052330335241,25.44471393034826,203,350,0.12363122571529495,0.58,0.6226993865030674,0.3694581280788177,0.068571429,319,735,0.2596255740021194,0.4340136054421769,0.4636627906976744,0.3072100313479624,0.063945578,55,138,0.048746026139173435,0.39855072463768115,0.4074074074074074,0.32727272727272727,0.021739130434782608,147,320,0.1130342635111268,0.459375,0.4666666666666667,0.9659863945578231,0.015625,512,1288,0.4549629106322854,0.39751552795031053,0.39968774395003903,0.587890625,0.005434783,511,1278,0.3998435054773083,9,1
Ivica Zubac,LAC,317,8236,0.5569137192342752,0.6648451730418944,3.376392694063927,40.083333333333336,1001,1454,0.6621129326047359,0.688445667,0.7560422960725075,0.7102897102897103,0.089408528,385,710,0.3233151183970856,0.5422535211267606,0.5978260869565217,0.8051948051948052,0.092957746,8,26,0.011839708561020037,0.3076923076923077,0.3076923076923077,0.5,0,0,0,0,0,0,0,0,1,6,0.00273224,0.16666666666666666,0.16666666666666666,1,0,1,5,0.2,1,0
Franz Wagner,ORL,256,8204,0.5243796930665936,0.690606226,4.901851851851852,26.240747330960858,912,1405,0.3836701256144184,0.6491103202846975,0.7232355273592387,0.5230263157894737,0.10249110320284698,416,1005,0.2744401966138722,0.41393034825870645,0.4689966178128523,0.36778846153846156,0.11741293532338308,47,128,0.034953577280174765,0.3671875,0.376,0.44680851063829785,0.0234375,75,188,0.051338067,0.39893617021276595,0.4032258064516129,0.9066666666666666,0.010638297872340425,296,936,0.255598034,0.3162393162393162,0.3193096008629989,0.7466216216216216,0.009615385,295,924,0.31926406926406925,11,1
Brandon Ingram,NOP,243,8198,0.4826089147286822,0.43405949871164207,10.917095646647601,25.754278074866306,497,731,0.17123448114312487,0.679890561,0.753030303,0.4567404426559356,0.097127223,546,1170,0.27406886858749124,0.4666666666666667,0.503690037,0.30952380952380953,0.073504274,572,1246,0.2918716327008667,0.4590690208667737,0.4673202614379085,0.4195804195804196,0.017656501,54,158,0.03701101,0.34177215189873417,0.34394904458598724,0.9814814814814815,0.006329114,356,964,0.22581400796439446,0.36929460580912865,0.3771186440677966,0.7893258426966292,0.020746888,355,954,0.3721174004192872,9,1
John Collins,UTA,278,8176,0.547367568,0.669424117,5.4728584310189365,24.771243243243244,867,1179,0.37511931275851096,0.7353689567430025,0.8080149114631874,0.7370242214532872,0.089906701,385,830,0.26407890550429525,0.463855422,0.5399719495091164,0.7584415584415585,0.14096385542168674,86,209,0.066496977,0.41148325358851673,0.42574257425742573,0.7441860465116279,0.033492823,121,342,0.10881323576201082,0.3538011695906433,0.36555891238670696,0.9752066115702479,0.032163743,212,583,0.1854915685650652,0.36363636363636365,0.36363636363636365,0.9811320754716981,0,212,582,0.3642611683848797,1,0
